chrom	start	end	nSites	recombRate	CI95LO	CI95HI
NC_041732.1	54520000	54614000	866	3.7802457541961205e-09	3.6553612237014804e-09	3.905130284690761e-09
NC_041732.1	54614000	54708000	743	3.585549216775257e-09	3.460664686280617e-09	3.7104337472698974e-09
NC_041732.1	54708000	54802000	844	3.655509552447191e-09	3.5306250219525507e-09	3.7803940829418314e-09
NC_041732.1	54802000	54896000	920	3.812850746529197e-09	3.6879662160345567e-09	3.937735277023837e-09
NC_041732.1	54896000	54990000	820	3.521592710161371e-09	3.3967081796667307e-09	3.646477240656011e-09
NC_041732.1	54990000	55084000	839	3.717128810952176e-09	3.592244280457536e-09	3.842013341446816e-09
NC_041732.1	55084000	55178000	794	3.6358255608064563e-09	3.510941030311816e-09	3.7607100913010965e-09
NC_041732.1	55178000	55272000	796	3.5350995560238446e-09	3.4102150255292044e-09	3.6599840865184847e-09
NC_041732.1	55272000	55366000	797	3.5827578042740665e-09	3.4578732737794263e-09	3.7076423347687066e-09
NC_041732.1	55366000	55460000	921	3.6554085382944144e-09	3.5305240077997742e-09	3.780293068789055e-09
NC_041732.1	55460000	55554000	844	3.813411492605506e-09	3.688526962110866e-09	3.938296023100146e-09
NC_041732.1	55554000	55648000	733	3.5242621718801186e-09	3.3993776413854784e-09	3.6491467023747588e-09
NC_041732.1	55648000	55742000	802	3.477402137344594e-09	3.3525176068499538e-09	3.602286667839234e-09
NC_041732.1	55742000	55836000	831	3.6415777698479836e-09	3.5166932393533434e-09	3.766462300342624e-09
NC_041732.1	55836000	55930000	687	3.5448177985829464e-09	3.4199332680883063e-09	3.6697023290775866e-09
NC_041732.1	55930000	56024000	705	3.738109476099007e-09	3.6132249456043668e-09	3.862994006593647e-09
NC_041732.1	56024000	56118000	720	3.5831108942426057e-09	3.4582263637479656e-09	3.707995424737246e-09
NC_041732.1	56118000	56212000	661	3.6240687429511526e-09	3.4991842124565124e-09	3.748953273445793e-09
NC_041732.1	56212000	56306000	686	3.5606358404257183e-09	3.435751309931078e-09	3.6855203709203585e-09
NC_041732.1	56306000	56400000	832	3.564374464023726e-09	3.439489933529086e-09	3.689258994518366e-09
NC_041732.1	56400000	56494000	733	3.6062670100680694e-09	3.4813824795734293e-09	3.73115154056271e-09
NC_041732.1	56494000	56588000	858	3.7065488064699435e-09	3.5816642759753034e-09	3.831433336964584e-09
NC_041732.1	56588000	56682000	871	3.6921079262523896e-09	3.5672233957577495e-09	3.81699245674703e-09
NC_041732.1	56682000	56776000	1012	3.459845699792675e-09	3.334961169298035e-09	3.5847302302873153e-09
NC_041732.1	56776000	56870000	837	3.726643782116883e-09	3.6017592516222426e-09	3.851528312611523e-09
NC_041732.1	56870000	56964000	865	3.7444234030863015e-09	3.6195388725916613e-09	3.869307933580942e-09
NC_041732.1	56964000	57058000	761	3.6436033981855375e-09	3.5187188676908974e-09	3.768487928680178e-09
NC_041732.1	57058000	57152000	753	3.6463308179798604e-09	3.5214462874852203e-09	3.771215348474501e-09
NC_041732.1	57152000	57246000	587	3.528662013268444e-09	3.4037774827738037e-09	3.653546543763084e-09
NC_041732.1	57246000	57340000	448	2.8853073794906236e-09	2.7604228489959834e-09	3.0101919099852637e-09
NC_041732.1	57340000	57434000	726	3.5162333397958745e-09	3.3913488093012344e-09	3.6411178702905147e-09
NC_041732.1	57434000	57528000	600	3.6210083410920614e-09	3.496123810597421e-09	3.7458928715867015e-09
NC_041732.1	57528000	57622000	751	3.506862484064377e-09	3.381977953569737e-09	3.6317470145590172e-09
NC_041732.1	57622000	57716000	610	3.599251845363581e-09	3.4743673148689407e-09	3.724136375858221e-09
NC_041732.1	57716000	57810000	771	3.6545196092296587e-09	3.5296350787350186e-09	3.7794041397242985e-09
NC_041732.1	57810000	57904000	733	3.5727410245119574e-09	3.4478564940173172e-09	3.6976255550065975e-09
NC_041732.1	57904000	57998000	672	3.6769843793115714e-09	3.5520998488169313e-09	3.8018689098062116e-09
NC_041732.1	57998000	58092000	582	3.505269492080512e-09	3.380384961585872e-09	3.6301540225751523e-09
NC_041732.1	58092000	58186000	639	3.6832525530955692e-09	3.558368022600929e-09	3.80813708359021e-09
NC_041732.1	58186000	58280000	670	3.740370654704582e-09	3.615486124209942e-09	3.865255185199222e-09
NC_041732.1	58280000	58374000	685	3.696617310136342e-09	3.5717327796417018e-09	3.821501840630982e-09
NC_041732.1	58374000	58468000	828	3.624276173042769e-09	3.4993916425481288e-09	3.749160703537409e-09
NC_041732.1	58468000	58562000	772	3.701633230122237e-09	3.5767486996275968e-09	3.8265177606168775e-09
NC_041732.1	58562000	58656000	724	3.523363335773977e-09	3.398478805279337e-09	3.648247866268617e-09
NC_041732.1	58656000	58750000	885	3.801729832655042e-09	3.676845302160402e-09	3.9266143631496824e-09
NC_041732.1	58750000	58844000	840	3.6316667957811005e-09	3.5067822652864603e-09	3.756551326275741e-09
NC_041732.1	58844000	58938000	884	3.742516248649366e-09	3.6176317181547258e-09	3.867400779144006e-09
NC_041732.1	58938000	59032000	799	3.497109555559617e-09	3.372225025064977e-09	3.621994086054257e-09
NC_041732.1	59032000	59126000	970	3.4218366687683406e-09	3.2969521382737004e-09	3.5467211992629807e-09
NC_041732.1	59126000	59220000	822	3.5461128108703158e-09	3.4212282803756756e-09	3.670997341364956e-09
NC_041732.1	59220000	59314000	791	3.6934927422913325e-09	3.5686082117966924e-09	3.818377272785972e-09
NC_041732.1	59314000	59408000	956	3.5596591191531535e-09	3.4347745886585133e-09	3.6845436496477936e-09
NC_041732.1	59408000	59502000	917	3.737150097799271e-09	3.6122655673046306e-09	3.862034628293911e-09
NC_041732.1	59502000	59596000	962	3.437761375167721e-09	3.312876844673081e-09	3.5626459056623613e-09
NC_041732.1	59596000	59690000	891	3.919852353493379e-09	3.7949678229987386e-09	4.044736883988019e-09
NC_041732.1	59690000	59784000	755	3.614188469411758e-09	3.4893039389171177e-09	3.739072999906398e-09
NC_041732.1	59784000	59878000	791	3.5352463459815337e-09	3.4103618154868935e-09	3.660130876476174e-09
NC_041732.1	59878000	59972000	948	3.649327483283724e-09	3.524442952789084e-09	3.774212013778364e-09
NC_041732.1	59972000	60066000	844	3.7116697297937207e-09	3.5867851992990805e-09	3.836554260288361e-09
NC_041732.1	60066000	60160000	884	3.7252525020159555e-09	3.6003679715213153e-09	3.850137032510596e-09
NC_041732.1	60160000	60254000	963	3.5022052554806868e-09	3.3773207249860466e-09	3.627089785975327e-09
NC_041732.1	60254000	60348000	830	3.6138107964196126e-09	3.4889262659249725e-09	3.738695326914253e-09
NC_041732.1	60348000	60442000	797	3.52302700867014e-09	3.3981424781755e-09	3.6479115391647803e-09
NC_041732.1	60442000	60536000	755	3.5941555125972818e-09	3.4692709821026416e-09	3.719040043091922e-09
NC_041732.1	60536000	60630000	930	3.570998018073283e-09	3.446113487578643e-09	3.695882548567923e-09
NC_041732.1	60630000	60724000	947	3.465139540541461e-09	3.340255010046821e-09	3.5900240710361013e-09
NC_041732.1	60724000	60818000	852	3.6406598504446324e-09	3.5157753199499922e-09	3.765544380939273e-09
NC_041732.1	60818000	60912000	890	3.764857124209917e-09	3.639972593715277e-09	3.8897416547045574e-09
NC_041732.1	60912000	61006000	840	3.680440663530891e-09	3.555556133036251e-09	3.805325194025531e-09
NC_041732.1	61006000	61100000	989	3.3449515183491955e-09	3.2200669878545554e-09	3.4698360488438357e-09
NC_041732.1	61100000	61194000	861	3.801754965651288e-09	3.676870435156648e-09	3.926639496145928e-09
NC_041732.1	61194000	61288000	810	3.5332024216363707e-09	3.4083178911417305e-09	3.658086952131011e-09
NC_041732.1	61288000	61382000	900	3.870156494282542e-09	3.745271963787902e-09	3.995041024777182e-09
NC_041732.1	61382000	61476000	884	3.768948397044966e-09	3.6440638665503256e-09	3.893832927539606e-09
NC_041732.1	61476000	61570000	948	3.537238587966311e-09	3.4123540574716708e-09	3.662123118460951e-09
NC_041732.1	61570000	61664000	918	3.691625976940989e-09	3.566741446446349e-09	3.816510507435629e-09
NC_041732.1	61664000	61758000	893	3.7507445399888874e-09	3.6258600094942473e-09	3.8756290704835276e-09
NC_041732.1	61758000	61852000	760	3.6468416446217795e-09	3.5219571141271393e-09	3.77172617511642e-09
NC_041732.1	61852000	61946000	829	3.588694691114446e-09	3.4638101606198058e-09	3.713579221609086e-09
NC_041732.1	61946000	62040000	770	3.6900654446436722e-09	3.565180914149032e-09	3.814949975138313e-09
NC_041732.1	62040000	62134000	922	3.6588737915880833e-09	3.533989261093443e-09	3.783758322082723e-09
NC_041732.1	62134000	62228000	949	3.5902841873818067e-09	3.4653996568871665e-09	3.715168717876447e-09
NC_041732.1	62228000	62322000	802	3.4499415664813647e-09	3.3250570359867245e-09	3.574826096976005e-09
NC_041732.1	62322000	62416000	874	3.807452320572413e-09	3.6825677900777727e-09	3.932336851067053e-09
NC_041732.1	62416000	62510000	748	3.6548246556978804e-09	3.5299401252032403e-09	3.779709186192521e-09
NC_041732.1	62510000	62604000	960	3.416076993659883e-09	3.291192463165243e-09	3.540961524154523e-09
NC_041732.1	62604000	62698000	926	3.675496368063973e-09	3.550611837569333e-09	3.800380898558613e-09
NC_041732.1	62698000	62792000	823	3.601022983279468e-09	3.476138452784828e-09	3.725907513774108e-09
NC_041732.1	62792000	62886000	824	3.592411165129431e-09	3.467526634634791e-09	3.7172956956240713e-09
NC_041732.1	62886000	62980000	720	3.5646386919746637e-09	3.4397541614800236e-09	3.689523222469304e-09
NC_041732.1	62980000	63074000	638	3.5043546238952304e-09	3.3794700934005903e-09	3.6292391543898706e-09
NC_041732.1	63074000	63168000	717	3.5519034200562868e-09	3.4270188895616466e-09	3.676787950550927e-09
NC_041732.1	63168000	63262000	556	3.63049426918107e-09	3.5056097386864297e-09	3.75537879967571e-09
NC_041732.1	63262000	63356000	919	3.6952783603087735e-09	3.5703938298141334e-09	3.820162890803414e-09
NC_041732.1	63356000	63450000	864	3.861044698265943e-09	3.736160167771303e-09	3.985929228760583e-09
NC_041732.1	63450000	63544000	795	3.731407758129771e-09	3.6065232276351305e-09	3.856292288624411e-09
NC_041732.1	63544000	63638000	847	3.7010116894676296e-09	3.5761271589729894e-09	3.825896219962269e-09
NC_041732.1	63638000	63732000	691	3.6509578056022404e-09	3.5260732751076003e-09	3.775842336096881e-09
NC_041732.1	63732000	63826000	683	3.6137477981838195e-09	3.4888632676891793e-09	3.738632328678459e-09
NC_041732.1	63826000	63920000	703	3.746850308036277e-09	3.621965777541637e-09	3.871734838530917e-09
NC_041732.1	63920000	64014000	622	3.648204732974519e-09	3.523320202479879e-09	3.773089263469159e-09
NC_041732.1	64014000	64108000	577	3.5852047380221582e-09	3.460320207527518e-09	3.7100892685167984e-09
NC_041732.1	64108000	64202000	590	3.505774532708907e-09	3.380890002214267e-09	3.630659063203547e-09
NC_041732.1	64202000	64296000	704	3.649130811561004e-09	3.5242462810663637e-09	3.7740153420556436e-09
NC_041732.1	64296000	64390000	617	3.5081252212450567e-09	3.3832406907504166e-09	3.633009751739697e-09
NC_041732.1	64390000	64484000	547	3.6332502649510403e-09	3.5083657344564e-09	3.7581347954456805e-09
NC_041732.1	64484000	64578000	526	3.6174609798968384e-09	3.4925764494021983e-09	3.742345510391479e-09
NC_041732.1	64578000	64672000	601	3.548492836303162e-09	3.423608305808522e-09	3.6733773667978023e-09
NC_041732.1	64672000	64766000	659	3.654166526794991e-09	3.529281996300351e-09	3.779051057289631e-09
NC_041732.1	64766000	64860000	666	3.6109877190553464e-09	3.4861031885607063e-09	3.735872249549987e-09
NC_041732.1	64860000	64954000	760	3.6316747892190552e-09	3.506790258724415e-09	3.756559319713695e-09
NC_041732.1	64954000	65048000	793	3.6360901127138806e-09	3.5112055822192405e-09	3.76097464320852e-09
NC_041732.1	65048000	65142000	617	3.519492628335988e-09	3.3946080978413476e-09	3.644377158830628e-09
NC_041732.1	65142000	65236000	822	3.564625643308747e-09	3.439741112814107e-09	3.6895101738033874e-09
NC_041732.1	65236000	65330000	647	3.7369748674756265e-09	3.6120903369809863e-09	3.861859397970267e-09
NC_041732.1	65330000	65424000	667	3.625774230708381e-09	3.5008897002137408e-09	3.750658761203021e-09
NC_041732.1	65424000	65518000	768	3.528076450618504e-09	3.4031919201238637e-09	3.652960981113144e-09
NC_041732.1	65518000	65612000	688	3.604840524184332e-09	3.479955993689692e-09	3.729725054678972e-09
NC_041732.1	65612000	65706000	624	3.5442979312948958e-09	3.4194134008002556e-09	3.669182461789536e-09
NC_041732.1	65706000	65800000	556	3.6685800590579972e-09	3.543695528563357e-09	3.793464589552637e-09
NC_041732.1	65800000	65894000	621	3.656381296750425e-09	3.5314967662557847e-09	3.781265827245065e-09
NC_041732.1	65894000	65988000	723	3.6944941294600927e-09	3.5696095989654526e-09	3.819378659954733e-09
NC_041732.1	65988000	66082000	726	3.5984856958071633e-09	3.473601165312523e-09	3.7233702263018034e-09
NC_041732.1	66082000	66176000	749	3.5434262623303795e-09	3.4185417318357393e-09	3.6683107928250196e-09
NC_041732.1	66176000	66270000	846	3.5838907177762974e-09	3.4590061872816573e-09	3.7087752482709376e-09
NC_041732.1	66270000	66364000	910	3.6175686841277523e-09	3.492684153633112e-09	3.742453214622393e-09
NC_041732.1	66364000	66458000	804	3.470262513078361e-09	3.345377982583721e-09	3.5951470435730013e-09
NC_041732.1	66458000	66552000	798	3.593705190479598e-09	3.4688206599849578e-09	3.718589720974238e-09
NC_041732.1	66552000	66646000	899	3.756191122454066e-09	3.631306591959426e-09	3.8810756529487064e-09
NC_041732.1	66646000	66740000	814	3.5920008102015203e-09	3.46711627970688e-09	3.7168853406961605e-09
NC_041732.1	66740000	66834000	860	3.725303091964934e-09	3.6004185614702937e-09	3.850187622459574e-09
NC_041732.1	66834000	66928000	864	3.73593163718302e-09	3.61104710668838e-09	3.86081616767766e-09
NC_041732.1	66928000	67022000	992	3.4489402847868093e-09	3.324055754292169e-09	3.5738248152814495e-09
NC_041732.1	67022000	67116000	917	3.7468318990205914e-09	3.6219473685259513e-09	3.871716429515232e-09
NC_041732.1	67116000	67210000	816	3.5154562510576375e-09	3.3905717205629973e-09	3.6403407815522777e-09
NC_041732.1	67210000	67304000	815	3.5555781564216315e-09	3.4306936259269913e-09	3.6804626869162716e-09
NC_041732.1	67304000	67398000	849	3.69896010317487e-09	3.57407557268023e-09	3.82384463366951e-09
NC_041732.1	67398000	67492000	864	3.749132540046531e-09	3.624248009551891e-09	3.874017070541171e-09
NC_041732.1	67492000	67586000	720	3.565080146725267e-09	3.440195616230627e-09	3.6899646772199073e-09
NC_041732.1	67586000	67680000	663	3.6021902211015114e-09	3.4773056906068713e-09	3.727074751596152e-09
NC_041732.1	67680000	67774000	726	3.4555933264104987e-09	3.3307087959158586e-09	3.580477856905139e-09
NC_041732.1	67774000	67868000	721	3.5733388372374055e-09	3.4484543067427654e-09	3.6982233677320457e-09
NC_041732.1	67868000	67962000	892	3.685820718141349e-09	3.560936187646709e-09	3.810705248635989e-09
NC_041732.1	67962000	68056000	765	3.849298683982767e-09	3.724414153488127e-09	3.974183214477407e-09
NC_041732.1	68056000	68150000	591	3.4637063570457147e-09	3.3388218265510745e-09	3.588590887540355e-09
NC_041732.1	68150000	68244000	731	3.4999722008184523e-09	3.375087670323812e-09	3.6248567313130925e-09
NC_041732.1	68244000	68338000	752	3.5085253301073517e-09	3.3836407996127115e-09	3.633409860601992e-09
NC_041732.1	68338000	68432000	958	3.5211059316381616e-09	3.3962214011435215e-09	3.6459904621328018e-09
NC_041732.1	68432000	68526000	850	3.711247087120943e-09	3.5863625566263028e-09	3.836131617615583e-09
NC_041732.1	68526000	68620000	784	3.607350230152064e-09	3.4824656996574237e-09	3.732234760646704e-09
NC_041732.1	68620000	68714000	977	3.3594514189182448e-09	3.2345668884236046e-09	3.484335949412885e-09
NC_041732.1	68714000	68808000	910	3.768752840335268e-09	3.6438683098406282e-09	3.8936373708299085e-09
NC_041732.1	68808000	68902000	942	3.575712835572831e-09	3.450828305078191e-09	3.700597366067471e-09
NC_041732.1	68902000	68996000	766	3.852524356387015e-09	3.727639825892375e-09	3.977408886881655e-09
NC_041732.1	68996000	69090000	594	3.599920009383676e-09	3.475035478889036e-09	3.724804539878316e-09
NC_041732.1	69090000	69184000	817	3.4494353204334855e-09	3.3245507899388454e-09	3.5743198509281257e-09
NC_041732.1	69184000	69278000	555	3.756772451068068e-09	3.6318879205734274e-09	3.881656981562708e-09
NC_041732.1	69278000	69372000	680	3.627944671362283e-09	3.503060140867643e-09	3.752829201856924e-09
NC_041732.1	69372000	69466000	672	3.5849777123300517e-09	3.4600931818354115e-09	3.709862242824692e-09
NC_041732.1	69466000	69560000	745	3.6903901808857815e-09	3.5655056503911413e-09	3.815274711380422e-09
NC_041732.1	69560000	69654000	594	3.5626097901698227e-09	3.4377252596751826e-09	3.687494320664463e-09
NC_041732.1	69654000	69748000	533	3.5406734006510683e-09	3.415788870156428e-09	3.6655579311457084e-09
NC_041732.1	69748000	69842000	499	3.299967553495658e-09	3.175083023001018e-09	3.424852083990298e-09
NC_041732.1	69842000	69936000	613	3.5677861778576168e-09	3.4429016473629766e-09	3.692670708352257e-09
NC_041732.1	69936000	70030000	561	3.6118221706932878e-09	3.4869376401986476e-09	3.736706701187928e-09
NC_041732.1	70030000	70124000	576	3.436137072412754e-09	3.311252541918114e-09	3.561021602907394e-09
NC_041732.1	70124000	70218000	772	3.579207632944671e-09	3.4543231024500307e-09	3.704092163439311e-09
NC_041732.1	70218000	70312000	834	3.5524974357103597e-09	3.4276129052157195e-09	3.677381966205e-09
NC_041732.1	70312000	70406000	793	3.6611247580304664e-09	3.5362402275358262e-09	3.786009288525107e-09
NC_041732.1	70406000	70500000	826	3.6086610861717787e-09	3.4837765556771385e-09	3.7335456166664184e-09
NC_041732.1	70500000	70594000	908	3.652915760936564e-09	3.528031230441924e-09	3.777800291431205e-09
NC_041732.1	70594000	70688000	882	3.887025390696157e-09	3.762140860201517e-09	4.011909921190797e-09
NC_041732.1	70688000	70782000	763	3.7263745290734696e-09	3.6014899985788294e-09	3.85125905956811e-09
NC_041732.1	70782000	70876000	734	3.5561101833787292e-09	3.431225652884089e-09	3.6809947138733694e-09
NC_041732.1	70876000	70970000	756	3.6390068210365823e-09	3.514122290541942e-09	3.763891351531223e-09
NC_041732.1	70970000	71064000	771	3.725731366206864e-09	3.6008468357122237e-09	3.850615896701504e-09
NC_041732.1	71064000	71158000	723	3.572066938868646e-09	3.447182408374006e-09	3.6969514693632863e-09
NC_041732.1	71158000	71252000	754	3.5530881967318256e-09	3.4282036662371854e-09	3.6779727272264657e-09
NC_041732.1	71252000	71346000	779	3.6663761604795366e-09	3.5414916299848965e-09	3.791260690974177e-09
